11a_256	AABacBDcBcDc	t^-4q^8 + 4t^-3q^6 + 9t^-2q^4 + 14t^-1q^2 + 19t^0q^0 + 21t^1q^-2 + 21t^2q^-4 + 18t^3q^-6 + 13t^4q^-8 + 8t^5q^-10 + 4t^6q^-12 + t^7q^-14
11a_257	AAAbAbCbbbC	t^-5q^10 + 3t^-4q^8 + 6t^-3q^6 + 10t^-2q^4 + 13t^-1q^2 + 16t^0q^0 + 15t^1q^-2 + 13t^2q^-4 + 10t^3q^-6 + 6t^4q^-8 + 3t^5q^-10 + t^6q^-12
11a_258	AABacBcDcccD	t^-5q^12 + 3t^-4q^10 + 6t^-3q^8 + 9t^-2q^6 + 10t^-1q^4 + 12t^0q^2 + 11t^1q^0 + 9t^2q^-2 + 7t^3q^-4 + 4t^4q^-6 + 2t^5q^-8 + t^6q^-10
11a_259	aaaBaacBccc	t^-9q^24 + 3t^-8q^22 + 6t^-7q^20 + 9t^-6q^18 + 11t^-5q^16 + 12t^-4q^14 + 12t^-3q^12 + 10t^-2q^10 + 7t^-1q^8 + 5t^0q^6 + 2t^1q^4 + t^2q^2
11a_260	aaaBaacBcdCd	t^-9q^22 + 2t^-8q^20 + 4t^-7q^18 + 7t^-6q^16 + 9t^-5q^14 + 11t^-4q^12 + 11t^-3q^10 + 9t^-2q^8 + 7t^-1q^6 + 5t^0q^4 + 2t^1q^2 + t^2q^0
11a_261	AAAbACbCbCC	t^-3q^2 + 4t^-2q^0 + 7t^-1q^-2 + 13t^0q^-4 + 17t^1q^-6 + 20t^2q^-8 + 21t^3q^-10 + 18t^4q^-12 + 14t^5q^-14 + 9t^6q^-16 + 4t^7q^-18 + t^8q^-20
11a_262	AAbAbACbCDcD	t^-3q^4 + 4t^-2q^2 + 7t^-1q^0 + 12t^0q^-2 + 15t^1q^-4 + 17t^2q^-6 + 17t^3q^-8 + 14t^4q^-10 + 10t^5q^-12 + 6t^6q^-14 + 3t^7q^-16 + t^8q^-18
11a_263	aaaabbAcbbbcc	t^-11q^30 + 3t^-10q^28 + 6t^-9q^26 + 10t^-8q^24 + 12t^-7q^22 + 12t^-6q^20 + 13t^-5q^18 + 10t^-4q^16 + 7t^-3q^14 + 5t^-2q^12 + t^-1q^10 + t^0q^8
11a_264	aaaBacBBcBc	t^-7q^16 + 4t^-6q^14 + 9t^-5q^12 + 14t^-4q^10 + 19t^-3q^8 + 22t^-2q^6 + 21t^-1q^4 + 19t^0q^2 + 13t^1q^0 + 8t^2q^-2 + 4t^3q^-4 + t^4q^-6
11a_265	aabACbdCCdCd	t^-7q^14 + 3t^-6q^12 + 6t^-5q^10 + 10t^-4q^8 + 14t^-3q^6 + 17t^-2q^4 + 17t^-1q^2 + 16t^0q^0 + 12t^1q^-2 + 8t^2q^-4 + 4t^3q^-6 + t^4q^-8
11a_266	AbAbCbACbCb	t^-5q^10 + 5t^-4q^8 + 12t^-3q^6 + 21t^-2q^4 + 29t^-1q^2 + 34t^0q^0 + 34t^1q^-2 + 30t^2q^-4 + 22t^3q^-6 + 14t^4q^-8 + 6t^5q^-10 + t^6q^-12
11a_267	AAbAbCbACbC	t^-4q^6 + 5t^-3q^4 + 12t^-2q^2 + 19t^-1q^0 + 27t^0q^-2 + 31t^1q^-4 + 31t^2q^-6 + 27t^3q^-8 + 20t^4q^-10 + 12t^5q^-12 + 5t^6q^-14 + t^7q^-16
11a_268	AbAbCbAbbbC	t^-6q^14 + 4t^-5q^12 + 9t^-4q^10 + 15t^-3q^8 + 20t^-2q^6 + 22t^-1q^4 + 22t^0q^2 + 19t^1q^0 + 14t^2q^-2 + 8t^3q^-4 + 4t^4q^-6 + t^5q^-8
11a_269	AbAbbCbAbCb	t^-6q^14 + 4t^-5q^12 + 9t^-4q^10 + 15t^-3q^8 + 21t^-2q^6 + 24t^-1q^4 + 24t^0q^2 + 21t^1q^0 + 16t^2q^-2 + 10t^3q^-4 + 5t^4q^-6 + t^5q^-8
11a_270	aabAbCCBDcBcDc	t^-6q^12 + 4t^-5q^10 + 9t^-4q^8 + 14t^-3q^6 + 19t^-2q^4 + 22t^-1q^2 + 22t^0q^0 + 19t^1q^-2 + 14t^2q^-4 + 8t^3q^-6 + 4t^4q^-8 + t^5q^-10
11a_271	aaBaBacBAdCbdc	t^-8q^18 + 4t^-7q^16 + 10t^-6q^14 + 17t^-5q^12 + 23t^-4q^10 + 28t^-3q^8 + 28t^-2q^6 + 24t^-1q^4 + 19t^0q^2 + 11t^1q^0 + 5t^2q^-2 + t^3q^-4
11a_272	aaBAcBaDcBcBDc	t^-6q^12 + 4t^-5q^10 + 9t^-4q^8 + 15t^-3q^6 + 21t^-2q^4 + 24t^-1q^2 + 24t^0q^0 + 21t^1q^-2 + 16t^2q^-4 + 9t^3q^-6 + 4t^4q^-8 + t^5q^-10
11a_273	AAbAbCbaCBBDcD	t^-3q^4 + 4t^-2q^2 + 9t^-1q^0 + 17t^0q^-2 + 22t^1q^-4 + 26t^2q^-6 + 26t^3q^-8 + 22t^4q^-10 + 17t^5q^-12 + 10t^6q^-14 + 4t^7q^-16 + t^8q^-18
11a_274	AAbbACbAbCb	t^-5q^10 + 4t^-4q^8 + 10t^-3q^6 + 18t^-2q^4 + 23t^-1q^2 + 27t^0q^0 + 27t^1q^-2 + 23t^2q^-4 + 17t^3q^-6 + 10t^4q^-8 + 4t^5q^-10 + t^6q^-12
11a_275	aaaBacBAdCbbdc	t^-9q^22 + 3t^-8q^20 + 8t^-7q^18 + 14t^-6q^16 + 18t^-5q^14 + 21t^-4q^12 + 21t^-3q^10 + 18t^-2q^8 + 13t^-1q^6 + 8t^0q^4 + 3t^1q^2 + t^2q^0
11a_276	aaBacBAdCbbdcc	t^-9q^22 + 4t^-8q^20 + 10t^-7q^18 + 17t^-6q^16 + 23t^-5q^14 + 26t^-4q^12 + 26t^-3q^10 + 23t^-2q^8 + 16t^-1q^6 + 10t^0q^4 + 4t^1q^2 + t^2q^0
11a_277	aaaBaBcBaBc	t^-7q^16 + 4t^-6q^14 + 8t^-5q^12 + 14t^-4q^10 + 19t^-3q^8 + 21t^-2q^6 + 22t^-1q^4 + 19t^0q^2 + 13t^1q^0 + 9t^2q^-2 + 4t^3q^-4 + t^4q^-6
11a_278	aabACbCdCbCd	t^-7q^14 + 4t^-6q^12 + 8t^-5q^10 + 14t^-4q^8 + 19t^-3q^6 + 22t^-2q^4 + 23t^-1q^2 + 20t^0q^0 + 15t^1q^-2 + 10t^2q^-4 + 4t^3q^-6 + t^4q^-8
11a_279	AABacbbbbDCbCD	t^-5q^12 + 3t^-4q^10 + 6t^-3q^8 + 10t^-2q^6 + 12t^-1q^4 + 14t^0q^2 + 14t^1q^0 + 12t^2q^-2 + 9t^3q^-4 + 6t^4q^-6 + 3t^5q^-8 + t^6q^-10
11a_280	aabAAbcBaDCbEdCED	t^-5q^10 + 3t^-4q^8 + 6t^-3q^6 + 11t^-2q^4 + 14t^-1q^2 + 17t^0q^0 + 17t^1q^-2 + 14t^2q^-4 + 11t^3q^-6 + 7t^4q^-8 + 3t^5q^-10 + t^6q^-12
11a_281	AbbAbCbAbbC	t^-6q^14 + 4t^-5q^12 + 10t^-4q^10 + 17t^-3q^8 + 22t^-2q^6 + 25t^-1q^4 + 25t^0q^2 + 21t^1q^0 + 16t^2q^-2 + 9t^3q^-4 + 4t^4q^-6 + t^5q^-8
11a_282	aBaBBBcBaBc	t^-5q^8 + 4t^-4q^6 + 8t^-3q^4 + 13t^-2q^2 + 17t^-1q^0 + 20t^0q^-2 + 20t^1q^-4 + 18t^2q^-6 + 13t^3q^-8 + 8t^4q^-10 + 4t^5q^-12 + t^6q^-14
11a_283	AAAbAbCbaDcBDC	t^-3q^4 + 4t^-2q^2 + 9t^-1q^0 + 16t^0q^-2 + 20t^1q^-4 + 24t^2q^-6 + 24t^3q^-8 + 20t^4q^-10 + 15t^5q^-12 + 9t^6q^-14 + 4t^7q^-16 + t^8q^-18
11a_284	aaBacBacBBc	t^-7q^16 + 4t^-6q^14 + 10t^-5q^12 + 18t^-4q^10 + 25t^-3q^8 + 29t^-2q^6 + 29t^-1q^4 + 26t^0q^2 + 19t^1q^0 + 12t^2q^-2 + 5t^3q^-4 + t^4q^-6
11a_285	AAbAACbadCbdCd	t^-5q^10 + 4t^-4q^8 + 9t^-3q^6 + 16t^-2q^4 + 22t^-1q^2 + 26t^0q^0 + 26t^1q^-2 + 23t^2q^-4 + 17t^3q^-6 + 11t^4q^-8 + 5t^5q^-10 + t^6q^-12
11a_286	AbAbbCbAbbC	t^-6q^14 + 4t^-5q^12 + 9t^-4q^10 + 16t^-3q^8 + 21t^-2q^6 + 23t^-1q^4 + 24t^0q^2 + 20t^1q^0 + 15t^2q^-2 + 9t^3q^-4 + 4t^4q^-6 + t^5q^-8
11a_287	AbAbACbAbbC	t^-5q^10 + 5t^-4q^8 + 12t^-3q^6 + 20t^-2q^4 + 26t^-1q^2 + 30t^0q^0 + 29t^1q^-2 + 25t^2q^-4 + 18t^3q^-6 + 10t^4q^-8 + 4t^5q^-10 + t^6q^-12
11a_288	aBaBcBacBBc	t^-6q^12 + 5t^-5q^10 + 12t^-4q^8 + 21t^-3q^6 + 29t^-2q^4 + 33t^-1q^2 + 34t^0q^0 + 29t^1q^-2 + 22t^2q^-4 + 13t^3q^-6 + 5t^4q^-8 + t^5q^-10
11a_289	aaBaBBcBaBc	t^-6q^12 + 4t^-5q^10 + 9t^-4q^8 + 15t^-3q^6 + 20t^-2q^4 + 23t^-1q^2 + 24t^0q^0 + 20t^1q^-2 + 15t^2q^-4 + 9t^3q^-6 + 4t^4q^-8 + t^5q^-10
11a_290	AAbAbbCbaDcBDC	t^-4q^8 + 4t^-3q^6 + 9t^-2q^4 + 15t^-1q^2 + 20t^0q^0 + 22t^1q^-2 + 23t^2q^-4 + 19t^3q^-6 + 14t^4q^-8 + 9t^5q^-10 + 4t^6q^-12 + t^7q^-14
11a_291	aabbbbCbAbccb	t^-11q^28 + 3t^-10q^26 + 6t^-9q^24 + 10t^-8q^22 + 14t^-7q^20 + 15t^-6q^18 + 16t^-5q^16 + 14t^-4q^14 + 9t^-3q^12 + 7t^-2q^10 + 3t^-1q^8 + t^0q^6
11a_292	aabAbaCbAbcccdCd	t^-11q^26 + 3t^-10q^24 + 7t^-9q^22 + 12t^-8q^20 + 17t^-7q^18 + 20t^-6q^16 + 21t^-5q^14 + 19t^-4q^12 + 14t^-3q^10 + 10t^-2q^8 + 4t^-1q^6 + t^0q^4
11a_293	aBBBBcBaBcB	t^-4q^4 + 3t^-3q^2 + 5t^-2q^0 + 8t^-1q^-2 + 11t^0q^-4 + 11t^1q^-6 + 13t^2q^-8 + 11t^3q^-10 + 8t^4q^-12 + 6t^5q^-14 + 3t^6q^-16 + t^7q^-18
11a_294	AABaBcbdCbCdCC	t^-4q^6 + 4t^-3q^4 + 8t^-2q^2 + 13t^-1q^0 + 18t^0q^-2 + 19t^1q^-4 + 20t^2q^-6 + 17t^3q^-8 + 12t^4q^-10 + 7t^5q^-12 + 3t^6q^-14 + t^7q^-16
11a_295	AAAABacbADCbCD	t^-2q^0 + 3t^-1q^-2 + 7t^0q^-4 + 11t^1q^-6 + 15t^2q^-8 + 17t^3q^-10 + 18t^4q^-12 + 15t^5q^-14 + 11t^6q^-16 + 7t^7q^-18 + 3t^8q^-20 + t^9q^-22
11a_296	AABaBCbdcBEDcDE	t^-2q^2 + 3t^-1q^0 + 7t^0q^-2 + 12t^1q^-4 + 16t^2q^-6 + 17t^3q^-8 + 18t^4q^-10 + 15t^5q^-12 + 11t^6q^-14 + 7t^7q^-16 + 3t^8q^-18 + t^9q^-20
11a_297	AAbAACbaCdCbCd	t^-4q^6 + 4t^-3q^4 + 10t^-2q^2 + 17t^-1q^0 + 24t^0q^-2 + 28t^1q^-4 + 29t^2q^-6 + 25t^3q^-8 + 19t^4q^-10 + 12t^5q^-12 + 5t^6q^-14 + t^7q^-16
11a_298	aaaabbCbAbccb	t^-11q^28 + 4t^-10q^26 + 9t^-9q^24 + 14t^-8q^22 + 19t^-7q^20 + 21t^-6q^18 + 21t^-5q^16 + 18t^-4q^14 + 12t^-3q^12 + 8t^-2q^10 + 3t^-1q^8 + t^0q^6
11a_299	aabAbccDcBcddc	t^-11q^26 + 3t^-10q^24 + 6t^-9q^22 + 9t^-8q^20 + 13t^-7q^18 + 15t^-6q^16 + 15t^-5q^14 + 14t^-4q^12 + 10t^-3q^10 + 7t^-2q^8 + 3t^-1q^6 + t^0q^4
11a_300	AAbACbAbCbb	t^-5q^10 + 4t^-4q^8 + 9t^-3q^6 + 16t^-2q^4 + 21t^-1q^2 + 25t^0q^0 + 25t^1q^-2 + 21t^2q^-4 + 16t^3q^-6 + 10t^4q^-8 + 4t^5q^-10 + t^6q^-12
11a_301	AAbACbACbCb	t^-4q^6 + 5t^-3q^4 + 12t^-2q^2 + 20t^-1q^0 + 28t^0q^-2 + 32t^1q^-4 + 33t^2q^-6 + 28t^3q^-8 + 21t^4q^-10 + 13t^5q^-12 + 5t^6q^-14 + t^7q^-16
11a_302	AAbACbACCbC	t^-3q^2 + 5t^-2q^0 + 10t^-1q^-2 + 17t^0q^-4 + 22t^1q^-6 + 26t^2q^-8 + 26t^3q^-10 + 22t^4q^-12 + 17t^5q^-14 + 10t^6q^-16 + 4t^7q^-18 + t^8q^-20
11a_303	AAbAbacBAcbdCd	t^-7q^14 + 4t^-6q^12 + 9t^-5q^10 + 15t^-4q^8 + 20t^-3q^6 + 24t^-2q^4 + 24t^-1q^2 + 21t^0q^0 + 16t^1q^-2 + 10t^2q^-4 + 4t^3q^-6 + t^4q^-8
11a_304	aaaBaacBAdCbdc	t^-9q^22 + 3t^-8q^20 + 7t^-7q^18 + 12t^-6q^16 + 16t^-5q^14 + 19t^-4q^12 + 19t^-3q^10 + 16t^-2q^8 + 12t^-1q^6 + 8t^0q^4 + 3t^1q^2 + t^2q^0
11a_305	aBaBBcBBaBc	t^-5q^8 + 4t^-4q^6 + 9t^-3q^4 + 14t^-2q^2 + 18t^-1q^0 + 22t^0q^-2 + 21t^1q^-4 + 19t^2q^-6 + 14t^3q^-8 + 8t^4q^-10 + 4t^5q^-12 + t^6q^-14
11a_306	AAAbAbCbCCC	t^-3q^2 + 3t^-2q^0 + 5t^-1q^-2 + 10t^0q^-4 + 13t^1q^-6 + 16t^2q^-8 + 17t^3q^-10 + 15t^4q^-12 + 12t^5q^-14 + 8t^6q^-16 + 4t^7q^-18 + t^8q^-20
11a_307	AAAbAbCbCDcD	t^-3q^4 + 3t^-2q^2 + 5t^-1q^0 + 9t^0q^-2 + 11t^1q^-4 + 13t^2q^-6 + 13t^3q^-8 + 11t^4q^-10 + 8t^5q^-12 + 5t^6q^-14 + 3t^7q^-16 + t^8q^-18
11a_308	aaaaBacBccc	t^-9q^24 + 3t^-8q^22 + 6t^-7q^20 + 8t^-6q^18 + 10t^-5q^16 + 11t^-4q^14 + 10t^-3q^12 + 9t^-2q^10 + 6t^-1q^8 + 4t^0q^6 + 2t^1q^4 + t^2q^2
11a_309	aaaBacBccdCd	t^-9q^22 + 3t^-8q^20 + 6t^-7q^18 + 9t^-6q^16 + 13t^-5q^14 + 15t^-4q^12 + 14t^-3q^10 + 13t^-2q^8 + 9t^-1q^6 + 6t^0q^4 + 3t^1q^2 + t^2q^0
11a_310	aaaaBacBcdCd	t^-9q^22 + 2t^-8q^20 + 4t^-7q^18 + 6t^-6q^16 + 8t^-5q^14 + 10t^-4q^12 + 9t^-3q^10 + 8t^-2q^8 + 6t^-1q^6 + 4t^0q^4 + 2t^1q^2 + t^2q^0
11a_311	aabAbCbdCdeDe	t^-9q^20 + 2t^-8q^18 + 4t^-7q^16 + 7t^-6q^14 + 10t^-5q^12 + 12t^-4q^10 + 12t^-3q^8 + 12t^-2q^6 + 9t^-1q^4 + 6t^0q^2 + 3t^1q^0 + t^2q^-2
11a_312	AAAABacbbDCbCD	t^-3q^4 + 3t^-2q^2 + 6t^-1q^0 + 12t^0q^-2 + 16t^1q^-4 + 19t^2q^-6 + 19t^3q^-8 + 17t^4q^-10 + 13t^5q^-12 + 8t^6q^-14 + 4t^7q^-16 + t^8q^-18
11a_313	AABaBCbdccEDcDE	t^-3q^6 + 3t^-2q^4 + 5t^-1q^2 + 8t^0q^0 + 10t^1q^-2 + 12t^2q^-4 + 11t^3q^-6 + 10t^4q^-8 + 8t^5q^-10 + 5t^6q^-12 + 3t^7q^-14 + t^8q^-16
11a_314	aaBaBacBaBc	t^-7q^16 + 4t^-6q^14 + 9t^-5q^12 + 17t^-4q^10 + 24t^-3q^8 + 27t^-2q^6 + 28t^-1q^4 + 25t^0q^2 + 18t^1q^0 + 12t^2q^-2 + 5t^3q^-4 + t^4q^-6
11a_315	aaBaBcBaBBc	t^-6q^12 + 4t^-5q^10 + 9t^-4q^8 + 16t^-3q^6 + 22t^-2q^4 + 25t^-1q^2 + 26t^0q^0 + 22t^1q^-2 + 17t^2q^-4 + 10t^3q^-6 + 4t^4q^-8 + t^5q^-10
11a_316	aaaBBcBaBcB	t^-6q^12 + 4t^-5q^10 + 8t^-4q^8 + 13t^-3q^6 + 17t^-2q^4 + 19t^-1q^2 + 20t^0q^0 + 16t^1q^-2 + 12t^2q^-4 + 7t^3q^-6 + 3t^4q^-8 + t^5q^-10
11a_317	aaaBaCbACBBDcD	t^-4q^8 + 4t^-3q^6 + 9t^-2q^4 + 14t^-1q^2 + 18t^0q^0 + 20t^1q^-2 + 20t^2q^-4 + 16t^3q^-6 + 12t^4q^-8 + 7t^5q^-10 + 3t^6q^-12 + t^7q^-14
11a_318	aabbCbAbbccbb	t^-11q^28 + 3t^-10q^26 + 8t^-9q^24 + 14t^-8q^22 + 19t^-7q^20 + 22t^-6q^18 + 22t^-5q^16 + 19t^-4q^14 + 14t^-3q^12 + 9t^-2q^10 + 3t^-1q^8 + t^0q^6
11a_319	aabbbCbAbccbb	t^-11q^28 + 3t^-10q^26 + 7t^-9q^24 + 12t^-8q^22 + 17t^-7q^20 + 19t^-6q^18 + 19t^-5q^16 + 17t^-4q^14 + 12t^-3q^12 + 8t^-2q^10 + 3t^-1q^8 + t^0q^6
11a_320	aaabAbCBadCbbdcc	t^-11q^26 + 3t^-10q^24 + 7t^-9q^22 + 11t^-8q^20 + 15t^-7q^18 + 17t^-6q^16 + 17t^-5q^14 + 16t^-4q^12 + 11t^-3q^10 + 7t^-2q^8 + 3t^-1q^6 + t^0q^4
11a_321	AAAbACbACbDcBD	t^-2q^0 + 3t^-1q^-2 + 7t^0q^-4 + 12t^1q^-6 + 17t^2q^-8 + 19t^3q^-10 + 20t^4q^-12 + 17t^5q^-14 + 13t^6q^-16 + 8t^7q^-18 + 3t^8q^-20 + t^9q^-22
11a_322	AAbAACbadCbCdC	t^-4q^6 + 4t^-3q^4 + 9t^-2q^2 + 15t^-1q^0 + 21t^0q^-2 + 24t^1q^-4 + 25t^2q^-6 + 21t^3q^-8 + 16t^4q^-10 + 10t^5q^-12 + 4t^6q^-14 + t^7q^-16
11a_323	aabACCdCbCdC	t^-6q^10 + 3t^-5q^8 + 5t^-4q^6 + 8t^-3q^4 + 11t^-2q^2 + 12t^-1q^0 + 13t^0q^-2 + 11t^1q^-4 + 9t^2q^-6 + 6t^3q^-8 + 3t^4q^-10 + t^5q^-12
11a_324	AABacBDcBDcEdCE	t^-2q^2 + 3t^-1q^0 + 6t^0q^-2 + 10t^1q^-4 + 14t^2q^-6 + 15t^3q^-8 + 16t^4q^-10 + 13t^5q^-12 + 10t^6q^-14 + 7t^7q^-16 + 3t^8q^-18 + t^9q^-20
11a_325	AABaCBBdCbCdeDe	t^-4q^6 + 3t^-3q^4 + 6t^-2q^2 + 9t^-1q^0 + 13t^0q^-2 + 15t^1q^-4 + 15t^2q^-6 + 13t^3q^-8 + 10t^4q^-10 + 6t^5q^-12 + 3t^6q^-14 + t^7q^-16
11a_326	aaBaBcBaBcB	t^-6q^12 + 5t^-5q^10 + 11t^-4q^8 + 18t^-3q^6 + 24t^-2q^4 + 27t^-1q^2 + 28t^0q^0 + 23t^1q^-2 + 17t^2q^-4 + 10t^3q^-6 + 4t^4q^-8 + t^5q^-10
11a_327	aabACBaBdcBccd	t^-8q^18 + 5t^-7q^16 + 11t^-6q^14 + 19t^-5q^12 + 26t^-4q^10 + 30t^-3q^8 + 31t^-2q^6 + 26t^-1q^4 + 20t^0q^2 + 12t^1q^0 + 5t^2q^-2 + t^3q^-4
11a_328	aaBaacBAdCbdcc	t^-9q^22 + 4t^-8q^20 + 9t^-7q^18 + 15t^-6q^16 + 21t^-5q^14 + 24t^-4q^12 + 24t^-3q^10 + 21t^-2q^8 + 15t^-1q^6 + 10t^0q^4 + 4t^1q^2 + t^2q^0
11a_329	aabAbCBaDcbbcddc	t^-11q^26 + 4t^-10q^24 + 9t^-9q^22 + 14t^-8q^20 + 20t^-7q^18 + 23t^-6q^16 + 23t^-5q^14 + 21t^-4q^12 + 15t^-3q^10 + 10t^-2q^8 + 4t^-1q^6 + t^0q^4
11a_330	aBBBcBaBcBB	t^-4q^4 + 3t^-3q^2 + 6t^-2q^0 + 9t^-1q^-2 + 12t^0q^-4 + 13t^1q^-6 + 14t^2q^-8 + 12t^3q^-10 + 9t^4q^-12 + 6t^5q^-14 + 3t^6q^-16 + t^7q^-18
11a_331	AAbACbadCbCCdC	t^-4q^6 + 3t^-3q^4 + 7t^-2q^2 + 12t^-1q^0 + 16t^0q^-2 + 18t^1q^-4 + 19t^2q^-6 + 16t^3q^-8 + 12t^4q^-10 + 7t^5q^-12 + 3t^6q^-14 + t^7q^-16
11a_332	aBacBBacBBc	t^-6q^12 + 4t^-5q^10 + 10t^-4q^8 + 19t^-3q^6 + 26t^-2q^4 + 30t^-1q^2 + 32t^0q^0 + 27t^1q^-2 + 21t^2q^-4 + 13t^3q^-6 + 5t^4q^-8 + t^5q^-10
11a_333	AABacBcDcDEdE	t^-3q^6 + 3t^-2q^4 + 5t^-1q^2 + 8t^0q^0 + 9t^1q^-2 + 10t^2q^-4 + 9t^3q^-6 + 8t^4q^-8 + 6t^5q^-10 + 3t^6q^-12 + 2t^7q^-14 + t^8q^-16
11a_334	aaaaaabAbbbb	t^-11q^30 + 2t^-10q^28 + 4t^-9q^26 + 6t^-8q^24 + 7t^-7q^22 + 7t^-6q^20 + 7t^-5q^18 + 6t^-4q^16 + 4t^-3q^14 + 3t^-2q^12 + t^-1q^10 + t^0q^8
11a_335	aaaaabAbbbcBc	t^-11q^28 + 2t^-10q^26 + 5t^-9q^24 + 8t^-8q^22 + 10t^-7q^20 + 12t^-6q^18 + 12t^-5q^16 + 10t^-4q^14 + 7t^-3q^12 + 5t^-2q^10 + 2t^-1q^8 + t^0q^6
11a_336	aaaaaabAbbcBc	t^-11q^28 + 2t^-10q^26 + 4t^-9q^24 + 6t^-8q^22 + 8t^-7q^20 + 9t^-6q^18 + 9t^-5q^16 + 8t^-4q^14 + 5t^-3q^12 + 4t^-2q^10 + 2t^-1q^8 + t^0q^6
11a_337	aabAbbbcBccdCd	t^-11q^26 + 2t^-10q^24 + 5t^-9q^22 + 8t^-8q^20 + 11t^-7q^18 + 14t^-6q^16 + 14t^-5q^14 + 13t^-4q^12 + 10t^-3q^10 + 7t^-2q^8 + 3t^-1q^6 + t^0q^4
11a_338	aaaaabbbAbbb	t^-11q^30 + 3t^-10q^28 + 6t^-9q^26 + 8t^-8q^24 + 10t^-7q^22 + 11t^-6q^20 + 10t^-5q^18 + 8t^-4q^16 + 6t^-3q^14 + 4t^-2q^12 + t^-1q^10 + t^0q^8
11a_339	aaaaabAbcBccc	t^-11q^28 + 2t^-10q^26 + 4t^-9q^24 + 6t^-8q^22 + 8t^-7q^20 + 9t^-6q^18 + 8t^-5q^16 + 7t^-4q^14 + 5t^-3q^12 + 3t^-2q^10 + t^-1q^8 + t^0q^6
11a_340	aaaabbbAbbcBc	t^-11q^28 + 3t^-10q^26 + 6t^-9q^24 + 9t^-8q^22 + 13t^-7q^20 + 14t^-6q^18 + 13t^-5q^16 + 12t^-4q^14 + 8t^-3q^12 + 5t^-2q^10 + 2t^-1q^8 + t^0q^6
11a_341	aaaabAbcBccdCd	t^-11q^26 + 2t^-10q^24 + 4t^-9q^22 + 6t^-8q^20 + 8t^-7q^18 + 9t^-6q^16 + 9t^-5q^14 + 9t^-4q^12 + 6t^-3q^10 + 4t^-2q^8 + 2t^-1q^6 + t^0q^4
11a_342	aaaaabAbcBcdCd	t^-11q^26 + t^-10q^24 + 2t^-9q^22 + 3t^-8q^20 + 3t^-7q^18 + 4t^-6q^16 + 4t^-5q^14 + 4t^-4q^12 + 3t^-3q^10 + 2t^-2q^8 + t^-1q^6 + t^0q^4
11a_343	aabAbbcBcdCdeDe	t^-11q^24 + t^-10q^22 + 2t^-9q^20 + 3t^-8q^18 + 3t^-7q^16 + 4t^-6q^14 + 4t^-5q^12 + 4t^-4q^10 + 3t^-3q^8 + 3t^-2q^6 + 2t^-1q^4 + t^0q^2
11a_344	aaaabAcbbDcBcD	t^-9q^22 + 4t^-8q^20 + 9t^-7q^18 + 14t^-6q^16 + 19t^-5q^14 + 21t^-4q^12 + 20t^-3q^10 + 18t^-2q^8 + 12t^-1q^6 + 7t^0q^4 + 3t^1q^2 + t^2q^0
11a_345	aabAbcBdccEdCdE	t^-9q^20 + 3t^-8q^18 + 6t^-7q^16 + 9t^-6q^14 + 12t^-5q^12 + 14t^-4q^10 + 14t^-3q^8 + 13t^-2q^6 + 9t^-1q^4 + 6t^0q^2 + 3t^1q^0 + t^2q^-2
11a_346	AbbbCbAbbCb	t^-7q^18 + 3t^-6q^16 + 6t^-5q^14 + 10t^-4q^12 + 13t^-3q^10 + 14t^-2q^8 + 14t^-1q^6 + 13t^0q^4 + 9t^1q^2 + 6t^2q^0 + 3t^3q^-2 + t^4q^-4
11a_347	aaBAcBaDcBccDc	t^-7q^16 + 3t^-6q^14 + 7t^-5q^12 + 12t^-4q^10 + 15t^-3q^8 + 18t^-2q^6 + 18t^-1q^4 + 15t^0q^2 + 11t^1q^0 + 7t^2q^-2 + 3t^3q^-4 + t^4q^-6
11a_348	aaaBacBacBc	t^-8q^20 + 4t^-7q^18 + 9t^-6q^16 + 15t^-5q^14 + 20t^-4q^12 + 23t^-3q^10 + 23t^-2q^8 + 20t^-1q^6 + 15t^0q^4 + 9t^1q^2 + 5t^2q^0 + t^3q^-2
11a_349	aabACbdCbdCd	t^-8q^18 + 4t^-7q^16 + 9t^-6q^14 + 15t^-5q^12 + 21t^-4q^10 + 25t^-3q^8 + 25t^-2q^6 + 22t^-1q^4 + 17t^0q^2 + 10t^1q^0 + 5t^2q^-2 + t^3q^-4
11a_350	aBaBBcBacBc	t^-6q^12 + 5t^-5q^10 + 12t^-4q^8 + 19t^-3q^6 + 26t^-2q^4 + 30t^-1q^2 + 30t^0q^0 + 26t^1q^-2 + 19t^2q^-4 + 11t^3q^-6 + 5t^4q^-8 + t^5q^-10
11a_351	aBacBacBBBc	t^-6q^12 + 4t^-5q^10 + 9t^-4q^8 + 16t^-3q^6 + 23t^-2q^4 + 26t^-1q^2 + 27t^0q^0 + 24t^1q^-2 + 18t^2q^-4 + 11t^3q^-6 + 5t^4q^-8 + t^5q^-10
11a_352	AAbaCbAbdCbdCd	t^-6q^14 + 4t^-5q^12 + 8t^-4q^10 + 13t^-3q^8 + 19t^-2q^6 + 21t^-1q^4 + 21t^0q^2 + 19t^1q^0 + 14t^2q^-2 + 9t^3q^-4 + 5t^4q^-6 + t^5q^-8
